,,,,,,,,,,,,on ground,,,,,,,,,,,,,,,,,,,,
24.40599442,1.00E-04,0,2,0,235,13,0,0,0,0,2,1,0,0,0,60,1.00E-04,0,4,0,14,19,0,0,0,0,2,1,0,0,0,25
24.40599442,1.00E-04,0,2,0,235,26,0,0,0,0,2,1,0,0,0,60,1.00E-04,0,4,0,14,32,0,0,0,0,2,1,0,0,0,14
24.40599442,1.00E-04,0,2,0,14,7,0,0,0,0,2,1,0,0,0,60,1.00E-04,0,4,0,14,45,0,0,0,0,2,1,0,0,0,46
-2.9739995,1.00E-04,0,2,0,20,13,0,0,0,0,2,1,-4.439999819,0,0,60,1.00E-04,0,4,0,14,58,0,0,0,0,2,1,0,0,0,25
-12.67115784,1.00E-04,0,2,1,349,13,0,0,0,0,2,1,0.000629425,0,0,60,1.00E-04,0,4,0,14,1,0,0,0,0,2,1,0,0,0,3
24.58464813,1.00E-04,0,2,1,349,26,0,0,0,0,2,1,5.156680822,0,0,60,1.00E-04,0,4,0,14,14,0,0,0,0,2,1,0,0,0,51
44.5944252,1.00E-04,0,2,1,349,39,0,0,0,0,2,1,1.814025819,0,0,60,1.00E-04,0,4,0,14,27,0,0,0,0,2,1,0,0,0,24
52.5671463,1.00E-04,0,2,1,349,52,0,0,0,0,2,1,0.784965485,0,0,60,1.00E-04,0,4,0,14,40,0,0,0,0,2,1,0,0,0,16
54.05989456,1.00E-04,0,2,1,349,65,0,0,0,0,2,1,0.158462517,0,0,61.19999695,1.00E-04,0,4,0,14,53,0,0,0,0,2,1,0,0,0,12
53.78924561,1.00E-04,0,2,1,349,78,0,0,0,0,2,1,-0.065498348,0,0,61.49999619,1.00E-04,0,4,0,14,6,0,0,0,0,2,1,0,0,0,38
37.05509186,1.00E-04,0,2,1,234,11,0,0,0,0,2,1,-3.557893634,0,0,61.49999619,1.00E-04,0,4,0,14,19,0,0,0,0,2,1,0,0,0,20
22.25134468,1.00E-04,0,2,1,234,24,0,0,0,0,2,1,-1.4904899,0,0,61.49999619,1.00E-04,0,4,0,14,32,0,0,0,0,2,1,0,0,0,2
19.89336586,1.00E-04,0,2,1,18,6,0,0,0,0,2,1,0,0,0,61.49999619,1.00E-04,0,4,0,14,45,0,0,0,0,2,1,0,0,0,41
19.89336586,21.16009521,0,2,1,25,8,0,0,0,0,1,0,0,2.189999104,0,61.49999619,1.00E-04,0,4,0,14,58,0,0,0,0,2,1,0,0,0,17
24.20336533,37.80007935,0,2,1,66,13,0,0,0,0,1,0,0.566000044,0.499999046,0,61.49999619,1.00E-04,0,4,0,14,11,0,0,0,0,2,1,0,0,0,30
30.65136719,32.47006607,0,2,1,66,26,0,0,0,0,1,0,0.436000168,-1.190000892,0,61.49999619,1.00E-04,0,4,0,14,24,0,0,0,0,2,1,0,0,0,38
32.0093689,5.170053005,0,2,1,66,39,0,0,0,0,1,0,-0.129999876,-2.880001545,0,61.49999619,1.00E-04,0,4,0,14,37,0,0,0,0,2,1,0,0,0,26
34.41176224,5.170052052,0,2,1,354,13,0,0,0,0,0,0,0.013371802,0.005439377,0,61.49999619,1.00E-04,0,4,0,14,50,0,0,0,0,2,1,0,0,0,7
42.60440826,30.94389153,0,2,1,354,26,0,0,0,0,0,0,0.382131577,1.431825638,0,61.49999619,1.00E-04,0,4,0,14,3,0,0,0,0,2,1,0,0,0,47
45.32332611,41.99812698,0,2,1,354,39,0,0,0,0,0,0,0.401172638,0.378067017,0,61.49999619,1.00E-04,0,4,0,14,16,0,0,0,0,2,1,0,0,0,23
50.56029129,38.02125168,0,2,1,354,52,0,0,0,0,0,0,0.401370049,-1.197971344,0,61.49999619,1.00E-04,0,4,0,14,29,0,0,0,0,2,1,0,0,0,47
52.8879509,17.99960327,0,2,1,35,1,0,0,0,0,0,0,0.005217185,-1.524940372,0,61.49999619,1.00E-04,0,4,0,14,42,0,0,0,0,2,1,0,0,0,34
56.67577362,1.00E-04,0,2,1,43,4,0,0,0,0,2,1,0.730434388,0,0,62.3999939,1.00E-04,0,4,0,14,55,0,0,0,0,2,1,0,0,0,44
56.13664246,1.00E-04,0,2,1,43,17,0,0,0,0,2,1,0,0,0,63.59999084,1.00E-04,0,4,0,14,68,0,0,0,0,2,1,0,0,0,33
56.13664246,1.00E-04,0,2,1,43,30,0,0,0,0,2,1,0,0,0,63.59999084,1.00E-04,0,4,0,14,6,0,0,0,0,2,1,0,0,0,27
56.13664246,1.00E-04,0,2,1,216,4,0,0,0,0,2,1,0,0,0,64.00474548,9.99E-05,0,4,0,227,5,0,0,5,0,2,1,0,0,0,37
56.13664246,1.00E-04,0,2,1,220,12,0,3,0,0,2,1,0,0,0,45.30528641,8.254649162,5,4,1,240,12,0,3,0,0,2,1,0,0,0,38
56.13664246,1.00E-04,0,2,1,220,23,0,0,0,0,2,1,0,0,0,40.67770767,11.66526031,9,4,1,86,5,0,0,19,0,1,0,-1.092776895,0.572776794,0,37
56.13664246,1.00E-04,0,2,1,220,36,0,0,0,0,2,1,0,0,0,29.75329018,3.999677181,9,4,1,86,18,0,0,6,0,1,0,-0.623965204,-1.586034834,0,38
56.13664246,1.00E-04,0,2,1,220,49,0,0,0,0,2,1,0,0,0,26.41947746,1.00E-04,9,4,1,42,10,0,0,0,0,2,1,0,0,0,50
56.13664246,23.22009468,0,2,1,25,9,0,0,0,0,1,0,0,2.059998989,0,26.41947746,1.00E-04,9,4,1,42,23,0,0,0,0,2,1,0,0,0,1
41.8866539,47.66008759,0,2,1,28,13,0,0,0,0,0,0,-1.110000014,1.099999309,0,26.41947746,1.00E-04,9,4,1,14,6,0,0,0,0,2,1,0,0,0,22
28.36665344,50.13008118,0,2,0,348,13,0,0,0,0,0,0,-0.980000138,-0.590000629,0,26.41947746,1.00E-04,9,4,1,14,19,0,0,0,0,2,1,0,0,0,7
16.5366497,30.63007164,0,2,0,348,26,0,0,0,0,0,0,-0.850000262,-2.280000687,0,26.41947746,1.00E-04,9,4,1,14,32,0,0,0,0,2,1,0,0,0,36
7.117556095,1.00E-04,0,2,0,347,39,0,0,0,0,2,1,0.001819894,0,0,26.41947746,1.00E-04,9,4,1,14,45,0,0,0,0,2,1,0,0,0,15
7.12656641,1.00E-04,0,2,0,347,52,0,0,0,0,2,1,0.000412996,0,0,26.41947746,1.00E-04,9,4,1,14,58,0,0,0,0,2,1,0,0,0,35
-4.725208282,1.00E-04,0,2,0,347,65,0,0,0,0,2,1,-0.472652406,0,0,26.41947746,1.00E-04,9,4,1,14,11,0,0,0,0,2,1,0,0,0,40
-5.201378822,1.00E-04,0,2,0,347,78,0,0,0,0,2,1,-0.006069183,0,0,26.41947746,1.00E-04,9,4,1,14,24,0,0,0,0,2,1,0,0,0,42
-5.199482918,1.00E-04,0,2,0,347,91,0,0,0,0,2,1,0.003080368,0,0,26.41947746,1.00E-04,9,4,1,14,37,0,0,0,0,2,1,0,0,0,30
-5.191710472,1.00E-04,0,2,0,178,-1,0,0,4,0,2,1,0,0,0,26.41947746,1.00E-04,9,4,1,14,50,0,0,0,0,2,1,0,0,0,22
-5.191710472,1.00E-04,0,2,0,180,9,0,0,17,0,2,1,0,0,0,26.41947746,1.00E-04,9,4,1,14,3,0,0,0,0,2,1,0,0,0,1
-14.93170929,23.22009468,0,2,0,25,9,0,0,0,0,1,0,-1.110000014,2.059998989,0,26.41947746,1.00E-04,9,4,1,14,16,0,0,0,0,2,1,0,0,0,26
-12.52930927,23.2200985,0,2,0,354,13,0,0,0,0,0,0,-0.013371802,0.005439377,0,26.41947746,1.00E-04,9,4,1,14,29,0,0,0,0,2,1,0,0,0,8
-14.88755131,48.99394226,0,2,0,354,26,0,0,0,0,0,0,-0.382131577,1.431825638,0,26.41947746,1.00E-04,9,4,1,14,42,0,0,0,0,2,1,0,0,0,39
-20.00887299,60.04818344,0,2,0,354,39,0,0,0,0,0,0,-0.401172638,0.378067017,0,26.41947746,1.00E-04,9,4,1,14,55,0,0,0,0,2,1,0,0,0,2
-27.64823914,56.07130814,0,2,0,354,52,0,0,0,0,0,0,-0.401370049,-1.197971344,0,26.41947746,1.00E-04,9,4,1,14,68,0,0,0,0,2,1,0,0,0,9
-35.51990128,36.04966354,0,2,0,35,1,0,0,0,0,0,0,-0.744417071,-1.524940372,0,26.41947746,1.00E-04,9,4,1,14,6,0,0,0,0,2,1,0,0,0,36
-45.47190475,1.00E-04,0,2,0,43,3,0,0,0,0,2,1,-1.247999966,0,0,26.41947746,1.00E-04,9,4,1,14,19,0,0,0,0,2,1,0,0,0,14
-47.59990311,1.00E-04,0,2,0,43,16,0,0,0,0,2,1,0,0,0,26.41947746,1.00E-04,9,4,1,14,32,0,0,0,0,2,1,0,0,0,38
-47.59990311,1.00E-04,0,2,0,43,29,0,0,0,0,2,1,0,0,0,26.41947746,1.00E-04,9,4,1,14,45,0,0,0,0,2,1,0,0,0,52
-24.81991005,1.00E-04,0,2,1,20,11,0,0,0,0,2,1,4.439999819,0,0,26.41947746,1.00E-04,9,4,1,14,58,0,0,0,0,2,1,0,0,0,23
-7.234912395,23.22009468,0,2,1,25,9,0,0,0,0,1,0,1.105000019,2.059998989,0,26.41947746,1.00E-04,9,4,1,14,11,0,0,0,0,2,1,0,0,0,36
2.800090075,38.17008209,0,2,1,25,22,0,0,0,0,1,0,0.519000292,0.369999051,0,26.41947746,1.00E-04,9,4,1,14,24,0,0,0,0,2,1,0,0,0,35
12.37709236,31.15006828,0,2,1,66,13,0,0,0,0,1,0,0.773999989,-1.320000887,0,26.41947746,1.00E-04,9,4,1,14,37,0,0,0,0,2,1,0,0,0,14
18.89309502,13.42006111,0,2,1,66,22,0,1,0,0,1,0,0.684000075,-2.490001202,0,26.41947746,1.00E-04,15,4,0,80,1,0,1,22,0,1,0,1.208236933,1.166780829,0,29
22.77309608,1.00E-04,0,2,1,71,24,0,0,0,0,2,1,0,0,0,38.7881012,0.114342332,15,4,0,80,14,0,0,9,0,1,0,0.731314838,-0.983777523,0,37
6.071972847,1.00E-04,0,2,1,234,11,0,0,0,0,2,1,-3.557893634,0,0,43.50168228,1.00E-04,15,4,0,42,9,0,0,0,0,2,1,0,0,0,20
-8.731777191,1.00E-04,0,2,1,234,24,0,0,0,0,2,1,-1.4904899,0,0,43.50168228,1.00E-04,15,4,0,42,22,0,0,0,0,2,1,0,0,0,8
-9.167092323,1.00E-04,0,2,1,14,1,0,0,0,0,2,1,0.663856238,0,0,43.50168228,1.00E-04,15,4,0,14,5,0,0,0,0,2,1,0,0,0,46
-33.18744659,1.00E-04,0,2,0,20,12,0,0,0,0,2,1,-4.439999819,0,0,43.50168228,1.00E-04,15,4,0,14,18,0,0,0,0,2,1,0,0,0,25
-42.88459778,1.00E-04,0,2,1,349,13,0,0,0,0,2,1,0.000629425,0,0,43.50168228,1.00E-04,15,4,0,14,31,0,0,0,0,2,1,0,0,0,28
-5.628793716,1.00E-04,0,2,1,349,26,0,0,0,0,2,1,5.156680822,0,0,43.50168228,1.00E-04,15,4,0,14,44,0,0,0,0,2,1,0,0,0,17
14.38098431,1.00E-04,0,2,1,349,39,0,0,0,0,2,1,1.814025819,0,0,43.50168228,1.00E-04,15,4,0,14,57,0,0,0,0,2,1,0,0,0,46
22.35370445,1.00E-04,0,2,1,349,52,0,0,0,0,2,1,0.784965485,0,0,43.50168228,1.00E-04,15,4,0,14,10,0,0,0,0,2,1,0,0,0,52
25.04644966,1.00E-04,0,2,1,349,65,0,0,0,0,2,1,0.158462517,0,0,43.50168228,1.00E-04,15,4,0,14,23,0,0,0,0,2,1,0,0,0,1
25.07579994,1.00E-04,0,2,1,349,78,0,0,0,0,2,1,-0.065498348,0,0,43.50168228,1.00E-04,15,4,0,14,36,0,0,0,0,2,1,0,0,0,15
25.04276848,1.00E-04,0,2,1,41,1,0,0,0,0,2,1,0,0,0,43.50168228,1.00E-04,15,4,0,14,49,0,0,0,0,2,1,0,0,0,52
50.02276611,1.00E-04,0,2,1,20,12,0,0,0,0,2,1,4.439999819,0,0,44.10168076,1.00E-04,15,4,0,14,62,0,0,0,0,2,1,0,0,0,23
67.90776825,23.22009468,0,2,1,25,9,0,0,0,0,1,0,1.105000019,2.059998989,0,43.80168152,1.00E-04,15,4,0,14,5,0,0,0,0,2,1,0,0,0,32
81.36277008,38.17008209,0,2,1,68,13,0,0,0,0,1,0,0.975000143,0.369999051,0,43.80168152,1.00E-04,15,4,0,14,18,0,0,0,0,2,1,0,0,0,9
89.70777893,3.500080109,0,2,1,68,26,0,0,0,0,1,0,0.389000326,-3.5,1,43.80168152,1.00E-04,15,4,0,14,31,0,0,0,0,2,1,0,0,0,2
82.93080139,13.75007439,0,2,1,28,10,0,0,0,0,0,0,-0.773999989,1.489999294,0,43.80168152,1.00E-04,15,4,0,14,44,0,0,0,0,2,1,0,0,0,22
73.77880096,21.29006577,0,2,0,348,13,0,0,0,0,0,0,-0.644000113,-0.200000644,0,43.80168152,1.00E-04,15,4,0,14,57,0,0,0,0,2,1,0,0,0,3
66.31679535,6.860056877,0,2,0,348,26,0,0,0,0,0,0,-0.514000237,-1.890000582,0,43.80168152,1.00E-04,15,4,0,14,70,0,0,0,0,2,1,0,0,0,5
63.90267181,1.00E-04,0,2,0,347,39,0,0,0,0,2,1,0.001819894,0,0,43.80168152,1.00E-04,15,4,0,14,8,0,0,0,0,2,1,0,0,0,5
63.91168213,1.00E-04,0,2,0,347,52,0,0,0,0,2,1,0.000412996,0,0,43.80168152,1.00E-04,15,4,0,14,21,0,0,0,0,2,1,0,0,0,18
59.26756287,1.00E-04,0,2,0,347,56,0,0,0,0,2,1,-3.314395785,0,0,36.58570099,6.18849659,38,4,1,88,4,0,0,42,0,1,0,-2.368641615,1.897371173,0,7
51.64764023,1.00E-04,0,2,0,347,69,0,0,0,0,2,1,-0.086866375,0,0,9.13182354,15.80041122,38,4,1,88,17,0,0,29,0,1,0,-1.891718507,-0.25318718,0,20
51.5776825,1.00E-04,0,2,0,347,82,0,0,0,0,2,1,-0.001409531,0,0,-12.12206459,0.815063477,38,4,1,88,29,0,0,16,0,1,0,-1.414796591,-1.533745766,0,23
51.59122086,1.00E-04,0,2,0,347,95,0,0,0,0,2,1,0.002410889,0,0,-25.36125755,1.00E-04,38,4,1,191,12,0,0,14,0,1,0,-0.693423748,-3.57E-08,0,42
51.59341049,1.00E-04,0,2,0,180,0,0,0,8,0,2,1,0,0,0,-29.6173439,1.00E-04,38,4,1,191,25,0,0,14,0,2,1,0,0,0,28
51.59341049,1.00E-04,0,2,0,180,13,0,0,21,0,2,1,0,0,0,-29.6173439,1.00E-04,38,4,1,192,12,0,0,209,0,2,1,0,0,0,30
51.59341049,1.00E-04,0,2,0,235,13,0,0,22,0,2,1,0,0,0,-29.6173439,1.00E-04,38,4,1,192,25,0,0,196,0,2,1,0,0,0,40
51.59341049,1.00E-04,0,2,0,235,26,0,0,22,0,2,1,0,0,0,-29.6173439,1.00E-04,38,4,1,192,38,0,0,183,0,2,1,0,0,0,45
51.59341049,1.00E-04,0,2,0,39,7,0,0,0,0,2,1,0,0,0,-29.6173439,1.00E-04,38,4,1,192,51,0,0,170,0,2,1,0,0,0,42
51.59341049,1.00E-04,0,2,0,235,12,0,0,1,0,2,1,0,0,0,-29.6173439,1.00E-04,38,4,1,192,64,0,0,157,0,2,1,0,0,0,19
51.59341049,1.00E-04,0,2,0,235,25,0,0,1,0,2,1,0,0,0,-29.6173439,1.00E-04,38,4,1,192,7,0,0,144,0,2,1,0,0,0,5
51.59341049,1.00E-04,0,2,0,14,6,0,0,1,0,2,1,0,0,0,-29.6173439,1.00E-04,38,4,1,192,20,0,0,131,0,2,1,0,0,0,2
44.76040649,23.22009468,0,2,0,25,9,0,0,0,0,1,0,-0.773999989,2.059998989,0,-29.6173439,1.00E-04,38,4,1,192,33,0,0,118,0,2,1,0,0,0,44
54.76840973,47.66008759,0,2,0,28,13,0,0,0,0,0,0,0.773999989,1.099999309,0,-29.6173439,1.00E-04,38,4,1,192,46,0,0,105,0,2,1,0,0,0,13
63.92041397,50.13008118,0,2,0,65,13,0,0,0,0,0,0,0.644000113,-0.590000629,0,-29.6173439,1.00E-04,38,4,1,192,59,0,0,92,0,2,1,0,0,0,26
73.96637726,30.63007164,0,2,0,65,26,0,0,0,0,0,0,0.773999989,-2.280000687,0,-29.6173439,1.00E-04,38,4,1,192,2,0,0,79,0,2,1,0,0,0,10
78.61837006,0.000100136,0,2,0,42,1,0,0,0,0,2,1,0.087999925,-2.900000095,0,-29.6173439,1.00E-04,38,4,1,192,15,0,0,66,0,2,1,0,0,0,13
78.61837006,1.00E-04,0,2,0,42,14,0,0,0,0,2,1,0,0,0,-29.6173439,1.00E-04,38,4,1,192,28,0,0,53,0,2,1,0,0,0,0
71.78538513,23.22009468,0,2,0,25,9,0,0,0,0,1,0,-0.773999989,2.059998989,0,-29.6173439,1.00E-04,38,4,1,192,41,0,0,40,0,2,1,0,0,0,17
66.05337524,38.17007828,0,2,0,67,13,0,0,0,0,1,0,-0.188000038,0.369999051,0,-29.6173439,1.00E-04,38,4,1,192,54,0,0,27,0,2,1,0,0,0,2
59.29938126,31.15006828,0,2,0,67,26,0,0,0,0,1,0,-0.753999949,-1.320000887,0,-29.6173439,1.00E-04,38,4,1,192,67,0,0,14,0,2,1,0,0,0,10
45.68539047,2.270056725,0,2,0,29,4,0,0,0,0,1,0,-1.110000014,-2.900000095,0,-29.6173439,1.00E-04,38,4,1,192,10,0,0,1,0,2,1,0,0,0,49
38.46539307,1.00E-04,0,2,0,42,12,0,0,0,0,2,1,-0.100000404,0,0,-29.6173439,1.00E-04,38,4,1,194,13,0,0,0,0,2,1,0,0,0,3
38.46539307,23.22009468,0,2,0,25,9,0,0,0,0,1,0,0,2.059998989,0,-29.6173439,1.00E-04,38,4,1,194,26,0,0,0,0,2,1,0,0,0,0
28.45738792,47.66008759,0,2,0,27,13,0,0,0,0,0,0,-0.773999989,1.099999309,0,-29.6173439,1.00E-04,38,4,1,14,9,0,0,0,0,2,1,0,0,0,6
22.72538757,50.13008118,0,2,0,27,26,0,0,0,0,0,0,-0.188000038,-0.590000629,0,-29.6173439,1.00E-04,38,4,1,14,22,0,0,0,0,2,1,0,0,0,42
24.5913868,4.630081177,0,2,0,27,39,0,0,0,0,0,0,0.377999991,-3.5,0,-29.6173439,1.00E-04,38,4,1,14,35,0,0,0,0,2,1,0,0,0,52
27.75338936,1.00E-04,0,2,0,18,7,0,0,0,0,2,1,0,0,0,-29.6173439,1.00E-04,38,4,1,14,48,0,0,0,0,2,1,0,0,0,0
20.92038918,23.22009468,0,2,1,26,9,0,0,0,0,1,0,-0.773999989,2.059998989,0,-29.6173439,1.00E-04,38,4,1,14,1,0,0,0,0,2,1,0,0,0,25
20.92038918,23.22009468,0,2,1,351,13,0,0,0,0,0,0,0,0,0,-29.6173439,1.00E-04,38,4,1,14,14,0,0,0,0,2,1,0,0,0,16
43.88423157,23.22009468,0,2,1,351,26,0,0,0,0,0,0,2.017351151,0,0,-29.6173439,1.00E-04,38,4,1,14,27,0,0,0,0,2,1,0,0,0,42
63.87178421,20.47009468,0,2,1,351,39,0,0,0,0,0,0,1.162204742,-0.50000006,0,-29.6173439,1.00E-04,38,4,1,14,40,0,0,0,0,2,1,0,0,0,34
74.38009644,9.42009449,0,2,1,351,52,0,0,-1,0,0,0,0.541004181,-1.149999976,0,-29.6173439,1.00E-04,38,4,1,14,53,0,0,0,0,2,1,0,0,0,13
77.7980423,1.00E-04,0,2,1,43,8,0,0,0,0,2,1,0,0,0,-29.6173439,1.00E-04,38,4,1,14,66,0,0,0,0,2,1,0,0,0,30
77.7980423,1.00E-04,0,2,1,43,28,0,0,0,0,2,1,0,0,0,-29.6173439,1.00E-04,38,4,1,14,4,0,0,0,0,2,1,0,0,0,46
55.01802444,1.00E-04,0,2,0,20,11,0,0,0,0,2,1,-4.439999819,0,0,-29.6173439,1.00E-04,38,4,1,14,17,0,0,0,0,2,1,0,0,0,42
53.36802673,1.00E-04,0,2,0,235,12,0,0,1,0,2,1,0,0,0,-29.6173439,1.00E-04,38,4,1,14,30,0,0,0,0,2,1,0,0,0,39
53.36802673,1.00E-04,0,2,0,235,25,0,0,1,0,2,1,0,0,0,-29.6173439,1.00E-04,38,4,1,14,43,0,0,0,0,2,1,0,0,0,11
51.44536209,1.00E-04,0,2,0,14,1,0,0,0,0,2,1,-0.663856238,0,0,-29.6173439,1.00E-04,38,4,1,14,56,0,0,0,0,2,1,0,0,0,20
61.14251328,1.00E-04,0,2,0,349,13,0,0,0,0,2,1,-0.000629425,0,0,-29.6173439,1.00E-04,38,4,1,14,9,0,0,0,0,2,1,0,0,0,9
23.88671112,1.00E-04,0,2,0,349,26,0,0,0,0,2,1,-5.156680822,0,0,-29.6173439,1.00E-04,38,4,1,14,22,0,0,0,0,2,1,0,0,0,13
3.876932144,1.00E-04,0,2,0,349,39,0,0,0,0,2,1,-1.814025819,0,0,-29.6173439,1.00E-04,38,4,1,14,35,0,0,0,0,2,1,0,0,0,17
-4.095788479,1.00E-04,0,2,0,349,52,0,0,0,0,2,1,-0.784965485,0,0,-29.6173439,1.00E-04,38,4,1,14,48,0,0,0,0,2,1,0,0,0,17
-6.788533688,1.00E-04,0,2,0,349,65,0,0,0,0,2,1,-0.158462517,0,0,-29.6173439,1.00E-04,38,4,1,14,1,0,0,0,0,2,1,0,0,0,26
-6.817883968,1.00E-04,0,2,0,349,78,0,0,0,0,2,1,0.065498348,0,0,-29.6173439,1.00E-04,38,4,1,14,14,0,0,0,0,2,1,0,0,0,34
9.916270256,1.00E-04,0,2,0,234,11,0,0,0,0,2,1,3.557893634,0,0,-29.6173439,1.00E-04,38,4,1,14,27,0,0,0,0,2,1,0,0,0,31
24.72002029,1.00E-04,0,2,0,234,24,0,0,0,0,2,1,1.4904899,0,0,-29.6173439,1.00E-04,38,4,1,14,40,0,0,0,0,2,1,0,0,0,19
24.61370659,1.00E-04,0,2,0,14,1,0,0,-1,0,2,1,-0.904877365,0,0,-29.6173439,1.00E-04,38,4,1,14,53,0,0,0,0,2,1,0,0,0,18
34.31085968,1.00E-04,0,2,0,349,13,0,0,-1,0,2,1,-0.000629425,0,0,-29.6173439,1.00E-04,38,4,1,14,6,0,0,0,0,2,1,0,0,0,10
-2.944948435,1.00E-04,0,2,0,349,26,0,0,-1,0,2,1,-5.156680822,0,0,-29.6173439,1.00E-04,38,4,1,14,19,0,0,0,0,2,1,0,0,0,52
-15.99853325,1.00E-04,0,2,0,350,3,0,1,-1,0,2,1,-0.606249899,0,0,-29.6173439,1.00E-04,45,4,1,90,1,0,1,45,0,1,0,1.91E-07,3.439058781,0,10
-19.9391613,1.00E-04,0,2,0,350,16,0,0,-1,0,2,1,-0.606250733,0,0,-29.6173439,28.23685074,45,4,1,90,14,0,0,32,0,1,0,1.66E-07,1.086057305,0,47
-21.41179466,1.00E-04,0,2,0,14,1,0,0,0,0,2,1,-0.587653726,0,0,-29.6173439,27.02458382,45,4,1,90,27,0,0,19,0,1,0,1.26E-07,-0.786944389,0,2
-28.64627647,23.22009468,0,2,0,25,9,0,0,0,0,1,0,-0.773999989,2.059998989,0,-29.6173439,12.15330791,45,4,1,90,40,0,0,6,0,1,0,8.54E-08,-1.449944615,0,12
-37.79827881,38.17008209,0,2,0,69,13,0,0,0,0,1,0,-0.644000113,0.369999051,0,-29.6173439,1.00E-04,45,4,1,191,3,0,0,0,0,2,1,0,0,0,1
-50.6962738,31.15006828,0,2,0,69,26,0,0,0,0,1,0,-1.110000014,-1.320000887,0,-29.6173439,1.00E-04,45,4,1,191,16,0,0,0,0,1,0,0,0,0,39
-63.84627151,1.00E-04,0,2,0,42,3,0,0,0,0,2,1,-1.520000279,0,0,-29.6173439,1.00E-04,45,4,1,192,3,0,0,218,0,2,1,0,0,0,44
-48.42515564,1.00E-04,0,2,0,234,11,0,0,0,0,2,1,3.557893634,0,0,-29.6173439,1.00E-04,45,4,1,192,16,0,0,205,0,2,1,0,0,0,47
-33.621418,1.00E-04,0,2,0,234,24,0,0,0,0,2,1,1.4904899,0,0,-28.71734619,1.00E-04,45,4,1,192,29,0,0,192,0,2,1,0,0,0,47
-34.08610153,1.00E-04,0,2,0,14,1,0,0,0,0,2,1,-0.663856238,0,0,-25.71735382,1.00E-04,45,4,1,192,42,0,0,179,0,2,1,0,0,0,3
-34.62275696,23.22009468,0,2,0,25,9,0,0,0,0,1,0,0,2.059998989,0,-25.71735382,1.00E-04,45,4,1,192,55,0,0,166,0,2,1,0,0,0,23
-34.62275696,23.2200985,0,2,0,354,13,0,0,0,0,0,0,-0.013371802,0.005439377,0,-25.71735382,1.00E-04,45,4,1,192,68,0,0,153,0,2,1,0,0,0,50
-39.38340759,48.99394226,0,2,0,354,26,0,0,0,0,0,0,-0.382131577,1.431825638,0,-25.71735382,1.00E-04,45,4,1,192,11,0,0,140,0,2,1,0,0,0,26
-42.10232544,60.04818344,0,2,0,354,39,0,0,0,0,0,0,-0.401172638,0.378067017,0,-25.71735382,1.00E-04,45,4,1,192,24,0,0,127,0,2,1,0,0,0,18
-49.74169159,56.07130814,0,2,0,354,52,0,0,0,0,0,0,-0.401370049,-1.197971344,0,-25.71735382,1.00E-04,45,4,1,192,37,0,0,114,0,2,1,0,0,0,24
-52.0693512,36.04966354,0,2,0,35,1,0,0,0,0,0,0,-0.005217185,-1.524940372,0,-25.71735382,1.00E-04,45,4,1,192,50,0,0,101,0,2,1,0,0,0,16
-46.74717331,4.950257301,0,2,0,35,6,0,0,0,0,0,0,0.704782844,-2.900000095,0,-25.71735382,1.00E-04,45,4,1,192,63,0,0,88,0,2,1,0,0,0,48
-42.17456055,1.00E-04,0,2,0,43,11,0,0,0,0,2,1,0,0,0,-25.71735382,1.00E-04,45,4,1,192,6,0,0,75,0,2,1,0,0,0,19
-42.17456055,1.00E-04,0,2,0,43,24,0,0,0,0,2,1,0,0,0,-25.71735382,1.00E-04,45,4,1,192,19,0,0,62,0,2,1,0,0,0,26
-42.17456055,1.00E-04,0,2,0,18,7,0,0,0,0,2,1,0,0,0,-25.71735382,1.00E-04,45,4,1,192,32,0,0,49,0,2,1,0,0,0,42
-42.17456055,1.00E-04,0,2,1,235,12,0,0,1,0,2,1,0,0,0,-25.71735382,1.00E-04,45,4,1,192,45,0,0,36,0,2,1,0,0,0,32
-42.17456055,1.00E-04,0,2,1,235,25,0,0,1,0,2,1,0,0,0,-25.71735382,1.00E-04,45,4,1,192,58,0,0,23,0,2,1,0,0,0,28
-42.17456055,1.00E-04,0,2,1,178,-1,0,0,5,0,2,1,0,0,0,-25.71735382,1.00E-04,45,4,1,192,1,0,0,10,0,2,1,0,0,0,34
-15.42842674,1.00E-04,0,2,1,233,13,0,0,0,0,2,1,2.371005893,0,0,-26.01735306,1.00E-04,45,4,1,194,4,0,0,0,0,2,1,0,0,0,27
-8.458309174,1.00E-04,0,2,0,233,26,0,0,0,0,2,1,0.274490342,0,0,-26.01735306,1.00E-04,45,4,1,194,17,0,0,0,0,2,1,0,0,0,9
-8.223628998,1.00E-04,0,2,0,41,1,0,0,0,0,2,1,0,0,0,-26.01735306,1.00E-04,45,4,1,194,30,0,0,0,0,2,1,0,0,0,36
-8.223628998,1.00E-04,0,2,0,235,12,0,0,1,0,2,1,0,0,0,-26.01735306,1.00E-04,45,4,1,14,13,0,0,0,0,2,1,0,0,0,42
-8.223628998,1.00E-04,0,2,0,235,25,0,0,1,0,2,1,0,0,0,-26.01735306,1.00E-04,45,4,1,14,26,0,0,0,0,2,1,0,0,0,14
-8.223628998,1.00E-04,0,2,0,14,6,0,0,1,0,2,1,0,0,0,-26.01735306,1.00E-04,45,4,1,14,39,0,0,0,0,2,1,0,0,0,27
